"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"2178","the north face women's base camp iii sandal, m","hurts my feet","marianella","this is my first review i was so excited to get these and they are super cute but every time i wear them my left pinky toe goes numb and that whole foot hurts i dont know if i got a size too small or its the way they are shaped  i have given it a couple months and it still happens every time so i cant even wear them anymore  its such a bummer",2019-06-18,4,"verified purchase"
"2179","the north face women's base camp iii sandal, m","great purchase","danica","brought as a christmas gift for little sister  they fit as expected these slides feel better with socks because they have no cushion but still very comfortable",2020-01-05,4,"verified purchase"
"2180","the north face women's base camp iii sandal, m","need to buy a size biger","kiyah","small in size",2020-05-30,3,"verified purchase"
"2181","the north face women's base camp iii sandal, m","perfect","linds","fit perfect very stylish and comfy comes in shoebox",2019-05-12,4,"verified purchase"
"2182","the north face women's base camp iii sandal, m","not impressed","xheppi","i love the brand but wasnt impressed by these i expected better they are so basic and feel like something that could be from walmart for  rather than a highquality brand they were stiff and uncomfortable when i first bought them but a few wears later they did form a bit better to my foot the fabricmess lining on the pink pair looks grayish in real life rather than matching pink which makes them look dirty they do seem like they will last for a while so if i can tolerate them i will wear them until they wear out but definitely wouldnt buy again",2019-12-21,5,"verified purchase"
"2183","the north face women's base camp iii sandal, m","comfortable","mycole","i like them i would buy again in a different color",2023-06-06,2,"verified purchase"
"2184","the north face women's base camp iii sandal, m","highly recommended","leila almasiya","good quality for that price",2020-03-02,5,"verified purchase"
"2185","the north face women's base camp iii sandal, m","comfort is questionable","c vincent","these are kind of uncomfortable it may be due to the arch support buyer beware these take time to get used too otherwise the pink color is very cute",2019-05-04,5,"verified purchase"
"2186","the north face women's base camp iii sandal, m","north face sandals","bussyyy","nice looking fit a lil snug",2020-10-22,3,"verified purchase"
"2187","the north face women's base camp iii sandal, m","need a return slip","milliet","can you please send me a return slip for these slides they were bought for my daughter and they were extremely to big",2021-08-16,5,"verified purchase"
"2188","the north face women's base camp iii sandal, m","runs small","darrell","i usually wear a size womens  i ordered a size  so they would be an easy on and off fit they are the same size as my size  shoes i compared the two and they are identical make sure to size up a couple sizes if you are bigger than a  these will not fit comfortably",2020-04-17,1,"verified purchase"
"2189","the north face women's base camp iii sandal, m","sent the wrong size","kalee brocaw","cute but sent me a mens  gave to my husband pretty bummed",2024-01-22,3,"verified purchase"
"2190","the north face women's base camp iii sandal, m","runs huge","laurashka","i ordered my usual womens size  but these are so huge that i assumes i jad made a mostake and accidentally ordered mens size there wasas no mistake they just run super big i gave them to my husband so he lucked outother than the sizing theyre gorgeous slides",2023-06-17,1,"verified purchase"
"2191","the north face women's base camp iii sandal, m","runs large","j","runs  size larger in length i wear an  in woman had to order a  to fit correctly",2023-08-04,4,"verified purchase"
"2192","the north face women's base camp iii sandal, m","excellent product white wasnt a good choice for my wife i","joseph p","i returned the white womens base camp and purchased the black base camp wife is satisfied",2022-04-27,3,"verified purchase"
"2193","the north face women's base camp iii sandal, m","loved the color","lawanda long","after wearing them they stretched making them a tad bit bigger  i will wear them in the house",2022-12-05,4,"verified purchase"
"2194","the north face women's base camp iii sandal, m","fit larger than expected","amazon customer","they are comfortable but i wear a  in every other shoe and the s in this brand fit more like a ",2021-09-08,3,"verified purchase"
"2195","the north face women's base camp iii sandal, m","runs large","j smith","i like these sporty sandals but they run very large i wear a   and ordered a  since they only come in full sizes theyre enormous  more like a size  im returning and hopefully the  will be just right",2021-09-07,4,"verified purchase"
"2196","the north face women's base camp iii sandal, m","comfy","daniel garza","very comfortable and durable i wear mine around the house and out for quick trips to a store i wear a normal  but i would size up to ",2021-06-06,3,"verified purchase"
"2197","the north face women's base camp iii sandal, m","muy cmodas ","alejandra","cmodas ",2022-10-03,5,"verified purchase"
"2198","the north face women's base camp iii sandal, m","good","vickie d","they fit well",2021-08-06,5,"verified purchase"
"2199","the north face women's base camp iii sandal, m","sin buenas pero no llenaron mis expectativas","brenda caldern","se ven bien y de buena calidad pero no son confortables esperaba un producto que me ofreciera ms comodidad",2022-02-03,4,"verified purchase"
"2200","the north face women's base camp iii sandal, m","flip flips","rajka radovancev","liked",2022-07-22,3,"verified purchase"
"2201","the north face women's thermoball traction mule","love","s","i love these theyre so warm and i really like the way they hug my feet i got them to use in short trips in the snow so i dont get my feet wet",2024-01-26,4,"verified purchase"
"2202","the north face women's thermoball traction mule","very very very","ashley haynes","very warm very comfy very well made  had cheaper ones like these before and they didnt last wasnt as comfy in this instance you get what you pay for ",2023-11-10,5,"verified purchase"
